ENSG00000158828,ENSG00000143799,ENSG00000135624,ENSG00000144029,ENSG00000270141,ENSG00000109610,ENSG00000164362,ENSG00000150753,ENSG00000146731,ENSG00000096717,ENSG00000151892,ENSG00000172890,ENSG00000139112,ENSG00000166226,ENSG00000177169,ENSG00000150907,ENSG00000129484,ENSG00000198258,ENSG00000156261,Age
0.350965251,0.105598456,0.511872587,0.268822394,0.003846525,0.015888031,0,0.331853282,0.260907336,0.063745174,0.001566602,0.376158301,1,0.179054054,0.946138996,0.069266409,0.044777992,0.902220077,0.36042471,65
0.176614858,0.270541541,0.965149454,0.384493202,0.000567783,0.00699512,0.001363606,0.561925406,0.506618323,0.079691239,0.000718583,0.390963858,0.858894469,0.391781204,0.510773166,0.111363399,0.087456027,1.000567783,0.656737547,55
0.37753382,0.039296787,0.193170285,0.097941738,0.000966074,0.01094172,0.000322291,0.349423385,0.111685606,0.011368714,0.001169341,0.172576723,0.248590542,0.063648786,0.399239346,0.028288349,0.007628069,1.000322291,0.141441747,65
0.258167017,0.013702731,0.11457458,0.060714286,0.00094958,0.001897847,6.34E-05,0.178308824,0.04737395,0.006433824,0,0.084585084,0.157563025,0.040966387,0.263392857,0.012418592,0.002731092,1,0.063366597,45
0.303527018,0.282839702,0.893511191,0.341623333,0,0.008625367,0.001295501,0.398146055,0.300474791,0.029109202,0.000118698,0.395546009,0.754465295,0.188898937,0.472529957,0.089091115,0.066934208,1,0.449807823,55
0.408072762,0.27419356,0.822580679,0.223551688,0.00122156,0.004882324,0.00179345,0.309027333,0.249851887,0.025558757,0.000806493,0.369741622,1.000806493,0.156821929,0.688701477,0.064029792,0.037477783,0.732908193,0.340923319,65
0.28122091,0.051292604,0.294612382,0.146326327,0.00076756,0.001789885,0.001229402,0.212957066,0.125422566,0.014645698,0.000781278,0.178988454,0.472555648,0.126075809,0.321199353,0.031159669,0.024333284,1.00076756,0.273382,55
0.36406363,0.051988431,0.268004338,0.147541576,0,0.011612437,0,0.45516992,0.205242227,0.04703543,0.001527477,0.312328272,0.379248012,0.152566884,0.374548084,0.06966739,0.023011569,1,0.245444685,25
0.222827605,0.02341995,0.199385303,0.072757754,0,0.001687343,6.14E-05,0.294495669,0.09086337,0.010318525,0.000114026,0.146689019,0.125034926,0.05618888,0.27921207,0.019611623,0.002908634,1,0.125034926,45
0.298568873,0.085569469,0.354502087,0.183064997,0,0.000806798,0.000484914,0.361836613,0.223613596,0.033840191,0.000366607,0.131842576,0.085986881,0.221109123,0.158437686,0.03653548,0.019677996,1,0.34686941,65
0.078388918,0.059311706,0.321222216,0.11473071,0.00081093,0.01539846,0.000216446,0.308147491,0.162839754,0.021882335,0.001517262,0.107480181,0.363417918,0.128310595,0.139691548,0.02004593,0.017564704,1.000216446,0.242209277,55
0.161750789,0.04285489,0.225315457,0.128470032,0,0.005646688,0,0.136671924,0.116167192,0.012791798,0.000559621,0.217744479,0.501025237,0.07727918,0.251419558,0.026119874,0.009944795,1,0.15126183,25
0.382992749,0.032010547,0.152109426,0.053724456,0,0.000784773,0.000685893,0.178015821,0.045088991,0.004861569,7.07E-05,0.124620962,0.139683586,0.03437706,0.289650626,0.016226104,0.003671721,1,0.063052076,25
0.525544703,0.19947408,0.762396694,0.220510894,0,0.003187453,0.000957363,0.322501878,0.252817431,0.014641247,0.000657964,0.30785124,0.486476334,0.161382419,0.418670173,0.034954921,0.021844478,1,0.385987979,55
0.311881188,0.014942574,0.086217822,0.053821782,0.000353545,0.000588911,0,0.191683168,0.043207921,0.013869307,1.95E-05,0.093465347,0.176831683,0.032360396,0.189267327,0.023354455,0.002313267,1,0.070534653,45
0.302481203,0.107293233,0.591428571,0.207969925,0.000839098,0.016496241,0,0.501879699,0.31924812,0.028887218,0.006165414,0.19112782,0.444210526,0.225639098,0.257293233,0.087067669,0.036834586,1,0.474210526,45
0.252659933,0.05030303,0.194478114,0.111043771,0,0.001525589,0.000552862,0.310942761,0.124074074,0.041313131,0.000144007,0.15962963,0.178249158,0.106363636,0.256902357,0.046936027,0.008757576,1,0.153771044,35
0.270463746,0.076131371,0.389567047,0.179162494,0.000877485,0.002777949,0.000878612,0.47635681,0.204032075,0.022692788,0.000422614,0.196418938,0.100606197,0.181361845,0.225066891,0.039836445,0.010641474,1.000422614,0.245650558,55
0.4632,0.104466667,0.448866667,0.186533333,0,0.000596733,0.0006574,0.577933333,0.227933333,0.01384,0.000172467,0.269733333,0.2622,0.0844,0.539533333,0.03302,0.008993333,1,0.278133333,45
0.659884282,0.153905497,0.591321119,0.214946962,0,0.039218901,0.000406268,0.431822565,0.260848602,0.051311475,0.011610415,0.268852459,0.826133076,0.229315333,0.403567985,0.123529412,0.037849566,1,0.414079074,45
0.290212307,0.035062972,0.207700612,0.107916517,0,0.001956819,0.000178158,0.224541202,0.091111911,0.016729039,0.00011756,0.223785534,0.109247931,0.083483267,0.260093559,0.01934149,0.008675783,1,0.130550558,65
0.304695616,0.051111573,0.326407646,0.12892167,0,0.005801995,0.000645543,0.140556825,0.086204031,0.006671515,0.000798566,0.156555163,0.611676709,0.049158529,0.727820486,0.026750467,0.016808643,1,0.165904841,65
0.242337917,0.025466601,0.120530452,0.067141454,0,0.003475442,7.96E-05,0.11478389,0.067534381,0.009390963,0.000213212,0.064145383,0.05564833,0.076129666,0.062229862,0.012264244,0.007195481,1,0.085363458,55
0.201823529,0.058470588,0.262882353,0.144058824,0,0.012211765,0.001144706,0.255647059,0.140058824,0.016547059,0.000429118,0.111588235,0.117294118,0.140705882,0.190588235,0.024905882,0.020758824,1,0.197294118,35
0.285294947,0.029992197,0.162980399,0.080969423,0.000796562,0.006896892,0.000903434,0.213065512,0.073587982,0.012118243,0.001029779,0.12113714,0.10859322,0.06702167,0.175116756,0.025395779,0.006647825,1.000796562,0.126344905,35
0.274611399,0.075769582,0.28954587,0.167327034,0,0.023712283,0,0.151066748,0.140384029,0.008921061,0.000569491,0.227674489,1,0.097729351,0.773392258,0.03095093,0.015757391,0.807680585,0.196586407,65
0.144937016,0.031589147,0.192781008,0.110440891,0,0.001082607,0.000357074,0.265261628,0.117199612,0.020317345,6.31E-05,0.119646318,0.063687016,0.097965116,0.100072674,0.019953973,0.00746124,1,0.168531977,45
0.232973025,0.034076277,0.279718151,0.12576864,0.001165701,0.003882605,0.000311077,0.151022715,0.105113816,0.009139968,0.000128277,0.206130117,0.458587247,0.095831689,0.321027797,0.023272216,0.013279295,1.000128277,0.187649486,65
0.055666054,0.067129372,0.342542937,0.158835917,0.000323324,0.001185221,0.000280591,0.285565498,0.136994565,0.011976567,4.45E-05,0.103169863,0.162657023,0.166478129,0.096612935,0.02392148,0.022610095,1.000044497,0.265668615,35
0.161732746,0.103436123,0.396182085,0.185491924,0,0.016881057,0.000274626,0.353303965,0.162378855,0.015809104,2.83E-05,0.121908957,0.108957416,0.137356828,0.167665198,0.019063142,0.021530103,1,0.225844347,55
0.596724599,0.063382353,0.331751337,0.146858289,0,0.00199131,0.001036765,0.545187166,0.174398396,0.03901738,0,0.242780749,0.479545455,0.102673797,0.814839572,0.081016043,0.012139037,1,0.216109626,55
0.22907563,0.126554622,0.56697479,0.221008403,0.002664706,0.003551261,0,0.349495798,0.267563025,0.039201681,0.000219916,0.390672269,0.936134454,0.227142857,0.487983193,0.079453782,0.023,1,0.343277311,55
0.516300496,0.134089298,0.41233168,0.194472006,0,0.003144578,0.000577392,0.310630758,0.188093551,0.033380581,0.000973777,0.151665485,0.364705882,0.154429483,0.201700921,0.04471297,0.023692417,1,0.285046067,45
0.232842542,0.095122828,0.470281869,0.225119941,0.000789421,0.003945881,0.001369842,0.254784534,0.175597231,0.03322557,0.000260668,0.244794186,0.696259877,0.17541336,0.451220529,0.044251728,0.022622317,1.000260668,0.242649019,65
0.090112749,0.018803122,0.121110147,0.074379879,0,0.000342411,0.000164597,0.133894189,0.053235039,0.006735473,2.26E-05,0.072870772,0.057432784,0.064475282,0.09045967,0.01109974,0.003956635,1,0.074171726,55
0.229214177,0.019020008,0.09733124,0.054568733,0.00086035,0.001146198,0.000191322,0.135121362,0.047097406,0.010413958,8.68E-05,0.076268729,0.107301508,0.054186242,0.146698093,0.010638353,0.004980034,1.000086774,0.070454864,65
0.268190299,0.127705224,0.635820896,0.213246269,0,0.001,0.002805037,0.354477612,0.189925373,0.012705224,0.000561754,0.191977612,0.458768657,0.179570896,0.327798507,0.02426306,0.037257463,1,0.345242537,55
0.258857564,0.033421142,0.230533748,0.098484171,0.003363273,0.004948253,0.00071074,0.26347401,0.073718864,0.005732087,0.001249326,0.121422135,0.066649932,0.061985399,0.202883163,0.012132596,0.007400739,1.00071074,0.123009038,65
0.233162313,0.202238806,0.824160448,0.227751866,0,0.000973414,3.90E-05,0.495335821,0.279617537,0.03119403,3.22E-05,0.131902985,0.233628731,0.204151119,0.112313433,0.066371269,0.021096082,1,0.392397388,55
0.322525906,0.030206535,0.233400484,0.133275168,0.000950946,0.004591423,0.000126893,0.397197542,0.137592532,0.018452041,0.000300826,0.148367173,0.08859983,0.13053458,0.288925547,0.023347557,0.009010152,1.000126893,0.173858395,35
0.207945118,0.037300574,0.172941927,0.108966177,0,0.001716975,0,0.277121889,0.096713465,0.019945756,0.0004097,0.123867262,0.163592853,0.083407786,0.166624123,0.025271219,0.010724314,1,0.140044671,55
0.117997062,0.100560126,0.417142823,0.168353469,0.000542652,0.000361564,0.000217244,0.379887022,0.204448843,0.022606942,0.000104499,0.086299094,0.113446968,0.246468501,0.088161884,0.031942269,0.023565821,1.000104499,0.283052477,45
0.173736669,0.039763575,0.194365256,0.094632236,0.000269553,0.002649026,0.000179852,0.189659007,0.095534032,0.01166417,0.000148317,0.095364945,0.050979665,0.104749262,0.141074739,0.01624924,0.006385844,1.000148317,0.130168641,55
0.349678801,0.023998929,0.097751606,0.046654176,0.000930942,0.000155086,0,0.157869379,0.051423983,0.011841542,0.000128105,0.105728051,0.214721627,0.04995182,0.206638116,0.028956103,0.005776231,1,0.086937901,45
0.155734505,0.017989263,0.120497804,0.064372865,0,0.000596633,5.31E-05,0.189458272,0.070497804,0.023016105,0.000109492,0.11056613,0.112445095,0.075597853,0.112469497,0.018135676,0.006149341,1,0.123108834,25
0.119186278,0.011455923,0.096310331,0.034702832,0,9.58E-05,1.92E-05,0.12778221,0.049720782,0.021659354,3.16E-05,0.089090546,0.104307938,0.048723574,0.110091743,0.021340247,0.002658556,1,0.092241723,25
0.267455844,0.020864337,0.119954904,0.067267944,0,0.003718151,6.77E-05,0.191206313,0.062532882,0.012784667,0.000307065,0.130665163,0.233370913,0.050507328,0.210973318,0.024227734,0.010759113,1,0.08947764,35
0.32362653,0.015296168,0.114449498,0.063941086,0.000578459,0.002634513,0.000411909,0.115109484,0.02916754,0.002774274,7.43E-05,0.138636077,0.100201544,0.02725746,0.181729341,0.006409638,0.004744141,1.000074307,0.056875344,45
0.553080569,0.024372038,0.165402844,0.091706161,0.000580865,0.003192536,0,0.199407583,0.057956161,0.004764218,0.000255687,0.143009479,0.134123223,0.041504739,0.253199052,0.009354265,0.004455569,1,0.089869668,45
0.107603382,0.011985355,0.092188412,0.04084106,0.000858588,0.000965373,0.000128896,0.114105227,0.028612424,0.007259676,3.54E-05,0.081918942,0.027083845,0.030227121,0.078560373,0.009391076,0.002589973,1.000035437,0.043984336,55
0.281913844,0.022186781,0.123248931,0.069582374,0,0.002485695,0.000298718,0.171621177,0.044491943,0.007007563,0.000112923,0.141565275,0.129825715,0.041170668,0.216014469,0.015840184,0.00362052,1,0.06376192,55
0.266039589,0.081982244,0.373879728,0.126406956,0.002594267,0.010224466,0.000403807,0.126067836,0.095547042,0.005139363,0.000547085,0.133104574,0.331150616,0.094360122,0.277400107,0.030224064,0.014531289,1.000403807,0.164049268,25
0.196385542,0.027175368,0.126639893,0.065809906,0,0.001938956,0.000604016,0.190120482,0.060990629,0.015951807,4.45E-05,0.10562249,0.075850067,0.053493976,0.132423025,0.01606158,0.00437751,1,0.07978581,55
0.131327985,0.12778046,0.563082646,0.216468585,0.001853756,0.009014887,0.000989133,0.31531237,0.301609185,0.037499426,0.000958527,0.283941119,0.914009385,0.228919702,0.344944638,0.059605376,0.031698179,1.000958527,0.400800767,55
0.189880021,0.16426284,0.743191574,0.245220954,0.002527497,0.004630648,0.001096063,0.221657058,0.211488406,0.01660228,0.000243363,0.291762091,1.000243363,0.164947268,0.424638996,0.046003373,0.025802954,0.991443568,0.257149565,55
0.435906461,0.09551444,0.353793282,0.106479107,0.010622327,0.030859448,0.000708683,0.209059666,0.103555196,0.011855243,0.00097415,0.092346869,0.393753404,0.080176088,0.343072273,0.026973083,0.024767966,1.000708683,0.192978154,65
0.18483607,0.014097617,0.110676126,0.042905792,0.000303,0.001362635,0.000364005,0.10931725,0.027322084,0.00662669,7.50E-05,0.14195919,0.200766724,0.022441695,0.315721865,0.011200609,0.003932067,1.000075027,0.042067336,25
0.23344376,0.087858927,0.460462462,0.22258591,0.00284645,0.003911814,0.000142447,0.342370899,0.179104707,0.042001946,0.000117494,0.274534244,0.378580332,0.145784059,0.280610655,0.051549881,0.0179802,1.000117494,0.284097121,65
0.161692325,0.017752111,0.099946814,0.054162728,0.000955033,0.00206769,0.000233673,0.158199382,0.05007289,0.013129488,0.000131361,0.157270878,0.184241706,0.051443538,0.232789196,0.021841949,0.004200375,1.000131361,0.067338641,25
0.140578884,0.089417272,0.363002126,0.178834544,0.004447754,0.003427366,0.000222637,0.202726555,0.166533003,0.03925116,0.000122411,0.282011055,0.642808859,0.231596068,0.196646891,0.060832188,0.02691051,1.000122411,0.200131143,55
0.161423841,0.049544702,0.24031457,0.131291391,0,0.004495033,0.000168791,0.131125828,0.133195364,0.018344371,0.000324834,0.232615894,0.449254967,0.089900662,0.318625828,0.040827815,0.014081126,1,0.169370861,55
0.243238865,0.078346848,0.518014816,0.207338158,0.001871729,0.007854519,0.00144859,0.333817078,0.184792778,0.009566911,0.000988426,0.179305192,0.265255321,0.122115299,0.213024089,0.02711396,0.014611522,1.000988426,0.263999127,55
0.297719918,0.016296896,0.120103446,0.064129024,0.000347417,0.004052684,9.27E-05,0.213065913,0.065144503,0.009954769,0.000248546,0.104163506,0.139428315,0.06126722,0.274825487,0.020444973,0.00501585,1.000092747,0.092931695,55
0.146201694,0.010954201,0.111855736,0.081391694,0.000864048,0.002302413,4.32E-05,0.181421726,0.054321115,0.006599257,0.000178285,0.071751174,0.042289746,0.055452269,0.078615224,0.006907754,0.00370453,1.000043241,0.092163368,55
0.109139042,0.049987679,0.220449573,0.120517645,0.000455144,0.004777276,0.000759587,0.109356191,0.1055778,0.015560891,0.000187877,0.103666889,0.44211518,0.088553325,0.193392819,0.023990612,0.032303072,1.000187877,0.17328483,65
0.261374665,0.08419883,0.290456104,0.129642311,0.002048241,0.036265212,0.000234324,0.252118765,0.238264773,0.041950126,0.005506365,0.121341859,0.687922353,0.182609944,0.255164255,0.078764721,0.024560978,1.000234324,0.230322614,55
0.122769541,0.049638302,0.240721406,0.115813683,0.001340559,0.001875646,0.000339944,0.192517581,0.09475665,0.015711578,7.38E-05,0.111618516,0.110184039,0.103444706,0.102280885,0.018358593,0.010160425,1.000073754,0.167590167,45
0.434944261,0.285678203,0.828113306,0.309297267,0.02056626,0.013085283,0.000998428,0.373406155,0.335808461,0.024020749,0.00123494,0.236351314,0.521226148,0.201806425,0.39172298,0.061730914,0.035444663,1.000998428,0.492465519,45
0.298936589,0.041276093,0.22729421,0.108861757,0,0.001990547,0.00034549,0.268806617,0.070500197,0.004994092,0.000109571,0.117920441,0.115675463,0.050334777,0.236549823,0.010421426,0.007908625,1,0.116108704,55
0.292538646,0.050397256,0.312195393,0.167495306,0.00131981,0.008795981,0.000528337,0.232907674,0.149242612,0.015766693,0.000181536,0.210855777,0.356051412,0.161053179,0.255455119,0.019904521,0.019648488,1.000181536,0.195658964,55
0.349562816,0.043235159,0.173722964,0.08697653,0,0.001117349,0.000122089,0.248734468,0.06640589,0.011707317,5.03E-05,0.169535205,0.263322595,0.048964565,0.408743672,0.027620801,0.007496549,1,0.091026231,45
0.195523274,0.09446851,0.296627189,0.141358707,0.001692766,0.023405778,0.000225899,0.143717962,0.151483844,0.038637719,0.001211084,0.205255202,0.897991507,0.082672234,1.000225899,0.072399644,0.036283379,0.505765332,0.228798602,65
0.117809831,0.020575339,0.178190068,0.107518563,0.003433541,0.002173401,0.00041237,0.114139519,0.043986175,0.006203548,0.000340044,0.068066303,0.227775269,0.069937443,0.177398432,0.010197711,0.018049301,1.000340044,0.110253306,65
0.347199071,0.112181525,0.556989521,0.248765281,0.00268562,0.004921002,0.002031228,0.3758631,0.174802462,0.024051664,0.000147788,0.263475359,0.445151689,0.162017068,0.344174569,0.03913293,0.018985623,1.000147788,0.278185436,65
0.416967893,0.191579843,0.493514778,0.209972358,0,0.00873804,0.000259303,0.356899851,0.241016373,0.052891771,0.000160323,0.377524984,0.573038486,0.185307251,0.396236445,0.133319158,0.037040187,1,0.353178822,65
0.318031753,0.191980141,0.787405516,0.306354129,0.002823983,0.00446886,0.003014829,0.397906702,0.294676505,0.029120658,0.000271922,0.398373807,0.834783305,0.189444429,1.000271922,0.07420296,0.038069055,0.835450598,0.372082471,55
0.395411765,0.023241176,0.126529412,0.0579,0,0.002722941,0.000229647,0.167470588,0.044423529,0.007058824,0.000213059,0.164647059,0.188,0.028788235,0.357470588,0.011376471,0.002620588,1,0.050776471,45
0.261465476,0.066234553,0.328836561,0.235956649,0.00538211,0.008290369,0.000359144,0.252120658,0.166754485,0.041350819,0.000148065,0.35264059,0.637720673,0.107591686,0.728011817,0.057375918,0.025502513,1.000148065,0.272704513,55
0.317600847,0.153419697,0.56345867,0.246340709,0.001063038,0.004959237,0.000567598,0.442668253,0.24054608,0.022309321,0.000263311,0.201156401,0.126791998,0.144934705,0.315393369,0.033608847,0.027345129,1.000263311,0.280418645,75
0.154140824,0.034451896,0.152487662,0.094737203,0.000319832,0.001917888,0.000277511,0.170385895,0.066302817,0.00863171,5.28E-05,0.098837045,0.04796374,0.086295056,0.139901588,0.009738226,0.008442147,1.000052791,0.118454567,35
0.185493707,0.083394514,0.354308512,0.133768851,0.001070286,0.003387776,0.000571404,0.209262832,0.131540496,0.014950239,5.89E-05,0.09669712,0.245254148,0.120466245,0.24241806,0.029299497,0.028374392,1.000058903,0.197513321,55
0.352319436,0.027513212,0.144069289,0.064415737,0,0.001339107,0.000234703,0.163182619,0.040340575,0.00358485,0,0.10596007,0.111479742,0.035231944,0.199442161,0.008094539,0.003399883,1,0.053435115,45
0.33552015,0.05230553,0.261480787,0.117994377,0.001559513,0.009606373,0,0.150702905,0.08339269,0.016682287,0.000729335,0.18022493,0.407310216,0.099250234,0.207403936,0.025763824,0.013017807,1,0.14742268,55
0.133293867,0.011790197,0.07968269,0.050627516,0,0.002018233,0.000195998,0.091120057,0.030049728,0.006133081,2.02E-05,0.123253611,0.087970637,0.033364906,0.132583471,0.012495856,0.002898413,1,0.039355908,65
0.116978823,0.011128694,0.123922448,0.078103971,0.00442597,0.001415413,0.000212631,0.053966608,0.037079902,0.007661605,0.000297112,0.09846249,0.211544381,0.047117455,0.133723823,0.01457925,0.004992797,1.000212631,0.056044972,45
0.396054486,0.03498356,0.199295444,0.092672616,0.000976045,0.001463128,0,0.219210897,0.084499765,0.006378581,0.000107374,0.150352278,0.151996242,0.040399248,0.358853922,0.015401597,0.005612964,1,0.114372945,55
0.289662414,0.009296598,0.087234241,0.076749356,0.000852771,0.003692077,0.000341248,0.060812331,0.044099425,0.003952103,0.000257998,0.081013209,0.209487996,0.054724108,0.274214684,0.010995149,0.004327461,1.000257998,0.056667307,45
0.181003395,0.090744185,0.452050455,0.182673864,0.001716272,0.002477683,0.000610529,0.242325771,0.12738673,0.012377636,0.000125932,0.326441966,0.57011489,0.11951936,0.545327286,0.038938093,0.04569002,1.000125932,0.250193141,65
0.295383061,0.032458839,0.172179605,0.181614104,0.002369724,0.0073048,0.001028083,0.075822848,0.034158436,0.006197633,0.001271576,0.19826322,0.418655889,0.026472094,0.538737636,0.022393061,0.009087642,1.001028083,0.085881689,65
0.230570452,0.15139908,0.498922599,0.185436643,0.003431667,0.009571363,0.000686878,0.260319282,0.161542274,0.026971365,2.36E-05,0.210079839,0.446028226,0.091969495,0.30797187,0.041607517,0.033193431,1.000023602,0.271551678,65
0.154774033,0.131894393,0.630799272,0.266831603,0.004216642,0.012329258,0.00068756,0.271863953,0.185143682,0.024336681,0.000618511,0.2720395,0.36069079,0.133181739,0.307207438,0.03350024,0.02589905,1.000618511,0.264666522,55
0.15996237,0.047176402,0.23588201,0.102614749,0.000508561,0.002372359,0.000576948,0.238311994,0.089770549,0.010008062,0.000111953,0.134273969,0.056514483,0.081300319,0.135974957,0.019061488,0.010789129,1.000111953,0.151700425,45
0.252489257,0.104082832,0.535073716,0.204888823,0.001120162,0.017729437,0.000298969,0.241882639,0.171430547,0.020842436,0.001664291,0.254300143,0.398739865,0.163928305,0.172292874,0.042711041,0.038796078,1.000298969,0.285775067,65
0.167482895,0.012569303,0.10179001,0.059773733,0.00041337,0.002340491,0.000110297,0.132744264,0.049067507,0.008943418,0.000250157,0.101951735,0.090113431,0.034835666,0.161628433,0.013947204,0.004149876,1.000110297,0.080409903,25
0.377179071,0.018351962,0.099949668,0.076438654,0.001956094,0.002606268,8.70E-05,0.160454317,0.069418777,0.012903201,5.38E-05,0.107136684,0.147305977,0.083681383,0.193882299,0.014903309,0.005660472,1.000053813,0.094489764,55
0.167983582,0.101227645,0.466009235,0.14346869,0.005029701,0.005863962,0.000419469,0.121367572,0.046012566,0.002615928,0.000207585,0.246431235,0.331516767,0.034087014,0.365158742,0.01796753,0.004822268,1.000207585,0.089385067,25
0.38460721,0.02229607,0.106996902,0.069820628,0.00374065,0.009034755,0.000499238,0.086724442,0.045561535,0.01456515,5.15E-05,0.128808275,0.402177483,0.058333305,0.214599675,0.025943416,0.009283163,1.000051451,0.060441738,55
0.207554226,0.063649963,0.258638743,0.127673897,0.002906507,0.056020942,0,0.189304413,0.123335826,0.043455497,0.003152954,0.172064323,0.601720269,0.121877337,0.252879581,0.089229619,0.014895288,1,0.146896036,55
0.240275651,0.124349158,0.482133742,0.234558448,0,0.00224196,0.000705462,0.402399183,0.285553854,0.054619704,0.000105819,0.272639102,0.142266462,0.270086779,0.301837672,0.076314446,0.023751914,1,0.360796325,55
0.322272499,0.027707391,0.154298643,0.088386124,0,0.002900955,0.00025822,0.202714932,0.074358974,0.011845148,0,0.132478632,0.192106586,0.091302162,0.223931624,0.022071393,0.005238813,1,0.098340875,35
0.151721673,0.024806728,0.144190277,0.064438741,0.000700326,0.001341276,0.000116815,0.142440244,0.068470069,0.008947047,1.93E-05,0.087001676,0.105220777,0.075220199,0.142190239,0.013250255,0.006753255,1.000019263,0.085689151,55
0.156636792,0.053756752,0.213954446,0.10850026,0.000507107,0.002871031,0.000574893,0.250335712,0.112189869,0.014556796,5.58E-05,0.075980213,0.077782116,0.114292088,0.163329572,0.016804884,0.013153887,1.000055773,0.170108157,65
0.144593162,0.143276158,0.49200492,0.204551496,0.003580171,0.006161499,0.00055737,0.191381457,0.210304724,0.027164938,0.000229783,0.24946826,1.000229783,0.18770771,0.493529872,0.050046147,0.030956523,0.937152229,0.272134589,55
0.247729585,0.052012003,0.216044111,0.100810621,0.000314463,0.003874745,0.000839217,0.289503593,0.144564972,0.025983583,0.000259574,0.09150675,0.214960528,0.113701527,0.271007945,0.04375435,0.013197299,1.000259574,0.209281056,55
0.263234498,0.011163598,0.137788939,0.053294757,0.000628762,0.003194617,0.000230773,0.165510395,0.028440919,0.002130426,8.65E-05,0.104645942,0.066967947,0.019043584,0.133867699,0.005005547,0.001205696,1.000086506,0.054760959,55
0.198474278,0.036598543,0.148103792,0.07541326,0.000845946,0.00316913,0.000677516,0.221300877,0.067403372,0.016342706,0.000128,0.089786737,0.087538902,0.069746185,0.210631579,0.019613146,0.008874197,1.000128,0.111663547,55
0.218129219,0.019872228,0.111089682,0.053037608,0.000599807,0.001548698,0,0.174059788,0.059378014,0.014831244,4.95E-05,0.108847637,0.118177435,0.06123433,0.190646095,0.020802797,0.003517358,1,0.063862102,45
0.808594151,0.189923572,0.539935979,0.274188513,0.002046226,0.007841442,0.000409682,0.454652291,0.314647328,0.064239283,0.000450432,0.250902865,0.727676522,0.145535304,0.354087395,0.089271356,0.016620132,1.000409682,0.397456916,65
0.40537346,0.018942561,0.138155178,0.075442041,0.000582336,0.001843252,0.000388609,0.231071743,0.078457949,0.015509748,0.000128176,0.147202901,0.19510261,0.056459564,0.222201426,0.02678392,0.00617374,1.000128176,0.105246304,65
0.393298096,0.198193625,0.945768924,0.274609543,0.004076058,0.008826851,0.000816024,0.335742277,0.239815912,0.011994047,0.000560763,0.21949253,0.399151231,0.202095715,0.213639396,0.031590666,0.02713578,1.000560763,0.333466059,65
0.194938709,0.093518941,0.51742672,0.184197716,0.00132455,0.00849468,0.000397623,0.290058472,0.172423934,0.024048465,0.000255047,0.166433764,0.292330605,0.133126356,0.237644488,0.045091518,0.019643625,1.000255047,0.257732212,45
0.496727549,0.032907154,0.184931507,0.097488584,0,0.003559361,0,0.202739726,0.090258752,0.013607306,0.000223973,0.105631659,0.105479452,0.096575342,0.168721461,0.018850837,0.008949772,1,0.143150685,65
0.18088195,0.017756779,0.088085456,0.03935908,0,0.001516023,0.000607231,0.115173925,0.032675979,0.00566968,2.78E-05,0.082580115,0.155546426,0.028594906,0.192960833,0.02219118,0.003727746,1,0.048863325,55
0.238719437,0.008775658,0.066544254,0.0274845,0.000250079,0.000916329,0.000216915,0.092978905,0.022695575,0.004549344,4.82E-05,0.083611025,0.198367561,0.021271549,0.213846099,0.011397588,0.003017642,1.000048158,0.029691874,35
0.215703015,0.017483596,0.128995518,0.071957844,0.000626931,0.001775358,8.37E-05,0.186090032,0.062067903,0.008366662,7.76E-05,0.072725167,0.148945916,0.064682485,0.12802926,0.011572367,0.006328994,1.000077613,0.107624152,45
0.393709739,0.021924972,0.160856385,0.084766957,0,0.001918151,0.000256158,0.214247821,0.05729443,0.007101175,0.000171618,0.15983327,0.247517999,0.028029557,0.326222054,0.020102311,0.003626753,1,0.102197802,45
0.445435244,0.206440198,0.478202406,0.232837933,0,0.004383581,0.000520241,0.408634112,0.310686483,0.054918613,0.000429016,0.189101203,0.155130927,0.232484076,0.2502477,0.069823071,0.028803963,1,0.3492569,55
0.16362162,0.01081165,0.079745357,0.043783409,8.93E-05,0.001383749,2.98E-05,0.129756579,0.037555597,0.009020892,1.47E-05,0.067751051,0.110632791,0.03277465,0.142044451,0.014483334,0.004040739,1.000014745,0.047033614,55
0.268356318,0.021017518,0.126649273,0.071300783,0.000501677,0.003008945,0,0.228214685,0.056727544,0.014554603,8.28E-05,0.159224748,0.319977637,0.039731644,0.359411107,0.026161014,0.004245248,1,0.064256429,45
0.275425675,0.122149033,0.49557301,0.212848447,0.007128223,0.006678482,0.000297322,0.224762808,0.203188154,0.02124191,0.000269629,0.215424525,0.709602159,0.143723686,0.289164758,0.062255219,0.027038086,1.000269629,0.233671744,65
0.275385681,0.022673789,0.126591166,0.075127865,0.000606583,0.001817966,8.09E-05,0.192844819,0.072704386,0.016779032,4.17E-05,0.103425553,0.220180243,0.043480074,0.211626786,0.026872111,0.004889726,1.000041698,0.088492642,55
0.166003976,0.093969516,0.428098078,0.214910537,0.000928429,0.003864811,0,0.357455268,0.23499006,0.042644135,0.000612856,0.198807157,0.920477137,0.141683234,0.352882704,0.065367793,0.018634858,1,0.326507621,45
